"START_DATE","END_DATE","JURISDICTION","AGE_GROUP","DETECTION_METHOD","FINES","YEAR","DETECTION_METHOD_CLEAN","MONTH","Duplicate Status"
"2023-09-01","2023-09-30","VIC","17-25","Fixed camera",132,2023,"Fixed camera",9,"chosen"
"2023-09-01","2023-09-30","VIC","26-39","Fixed camera",528,2023,"Fixed camera",9,"chosen"
"2023-09-01","2023-09-30","VIC","40-64","Fixed camera",904,2023,"Fixed camera",9,"chosen"
"2023-09-01","2023-09-30","VIC","65 and over","Fixed camera",432,2023,"Fixed camera",9,"chosen"
"2023-09-01","2023-09-30","VIC","Unknown","Fixed camera",621,2023,"Fixed camera",9,"chosen"
"2023-09-01","2023-09-30","VIC","17-25","Fixed camera",2842,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","26-39","Fixed camera",10154,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","40-64","Fixed camera",17210,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","65 and over","Fixed camera",4889,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","Unknown","Fixed camera",11040,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","17-25","Fixed camera",4,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","26-39","Fixed camera",6,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","40-64","Fixed camera",14,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","65 and over","Fixed camera",6,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","Unknown","Fixed camera",11,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","17-25","Fixed camera",61,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","26-39","Fixed camera",197,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","40-64","Fixed camera",315,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","65 and over","Fixed camera",99,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","Unknown","Fixed camera",208,2023,"Fixed camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","17-25","Mobile camera",635,2023,"Mobile camera",9,"chosen"
"2023-09-01","2023-09-30","VIC","26-39","Mobile camera",2071,2023,"Mobile camera",9,"chosen"
"2023-09-01","2023-09-30","VIC","40-64","Mobile camera",3351,2023,"Mobile camera",9,"chosen"
"2023-09-01","2023-09-30","VIC","65 and over","Mobile camera",1202,2023,"Mobile camera",9,"chosen"
"2023-09-01","2023-09-30","VIC","Unknown","Mobile camera",1723,2023,"Mobile camera",9,"chosen"
"2023-09-01","2023-09-30","VIC","17-25","Mobile camera",2289,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","26-39","Mobile camera",8754,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","40-64","Mobile camera",13235,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","65 and over","Mobile camera",3723,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","Unknown","Mobile camera",6547,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","17-25","Mobile camera",100,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","26-39","Mobile camera",400,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","40-64","Mobile camera",618,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","65 and over","Mobile camera",269,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","Unknown","Mobile camera",376,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","Unknown","Mobile camera",1,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","17-25","Mobile camera",73,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","26-39","Mobile camera",266,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","40-64","Mobile camera",417,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","65 and over","Mobile camera",136,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","Unknown","Mobile camera",191,2023,"Mobile camera",9,"duplicate"
"2023-09-01","2023-09-30","VIC","0-16","Police issued",1,2023,"Police issued",9,"unique"
"2023-09-01","2023-09-30","VIC","17-25","Police issued",712,2023,"Police issued",9,"chosen"
"2023-09-01","2023-09-30","VIC","26-39","Police issued",1386,2023,"Police issued",9,"chosen"
"2023-09-01","2023-09-30","VIC","40-64","Police issued",1764,2023,"Police issued",9,"chosen"
"2023-09-01","2023-09-30","VIC","65 and over","Police issued",428,2023,"Police issued",9,"chosen"
"2023-09-01","2023-09-30","VIC","Unknown","Police issued",4,2023,"Police issued",9,"chosen"
"2023-09-01","2023-09-30","VIC","17-25","Police issued",1012,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","26-39","Police issued",1889,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","40-64","Police issued",2112,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","65 and over","Police issued",351,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","Unknown","Police issued",1,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","17-25","Police issued",124,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","26-39","Police issued",280,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","40-64","Police issued",325,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","65 and over","Police issued",65,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","17-25","Police issued",2,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","26-39","Police issued",11,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","40-64","Police issued",12,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","65 and over","Police issued",4,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","17-25","Police issued",25,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","26-39","Police issued",60,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","40-64","Police issued",82,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","VIC","65 and over","Police issued",16,2023,"Police issued",9,"duplicate"
"2023-09-01","2023-09-30","WA","17-25","Average speed camera",159,2023,"Average speed camera",9,"unique"
"2023-09-01","2023-09-30","WA","26-39","Average speed camera",385,2023,"Average speed camera",9,"unique"
"2023-09-01","2023-09-30","WA","40-64","Average speed camera",418,2023,"Average speed camera",9,"unique"
"2023-09-01","2023-09-30","WA","65 and over","Average speed camera",90,2023,"Average speed camera",9,"unique"
"2023-09-01","2023-09-30","WA","Unknown","Average speed camera",1,2023,"Average speed camera",9,"unique"
"2023-09-01","2023-09-30","WA","17-25","Fixed camera",802,2023,"Fixed camera",9,"unique"
"2023-09-01","2023-09-30","WA","26-39","Fixed camera",2514,2023,"Fixed camera",9,"unique"
"2023-09-01","2023-09-30","WA","40-64","Fixed camera",3824,2023,"Fixed camera",9,"unique"
"2023-09-01","2023-09-30","WA","65 and over","Fixed camera",940,2023,"Fixed camera",9,"unique"
"2023-09-01","2023-09-30","WA","Unknown","Fixed camera",2,2023,"Fixed camera",9,"unique"
"2023-09-01","2023-09-30","WA","0-16","Mobile camera",2,2023,"Mobile camera",9,"unique"
"2023-09-01","2023-09-30","WA","17-25","Mobile camera",6221,2023,"Mobile camera",9,"unique"
"2023-09-01","2023-09-30","WA","26-39","Mobile camera",14314,2023,"Mobile camera",9,"unique"
"2023-09-01","2023-09-30","WA","40-64","Mobile camera",19385,2023,"Mobile camera",9,"unique"
"2023-09-01","2023-09-30","WA","65 and over","Mobile camera",4267,2023,"Mobile camera",9,"unique"
"2023-09-01","2023-09-30","WA","Unknown","Mobile camera",11,2023,"Mobile camera",9,"unique"
"2023-09-01","2023-09-30","WA","17-25","Police issued",765,2023,"Police issued",9,"unique"
"2023-09-01","2023-09-30","WA","26-39","Police issued",1234,2023,"Police issued",9,"unique"
"2023-09-01","2023-09-30","WA","40-64","Police issued",1541,2023,"Police issued",9,"unique"
"2023-09-01","2023-09-30","WA","65 and over","Police issued",295,2023,"Police issued",9,"unique"
"2023-09-01","2023-09-30","WA","0-16","Red light camera",1,2023,"Red light camera",9,"unique"
"2023-09-01","2023-09-30","WA","17-25","Red light camera",1069,2023,"Red light camera",9,"unique"
"2023-09-01","2023-09-30","WA","26-39","Red light camera",3557,2023,"Red light camera",9,"unique"
"2023-09-01","2023-09-30","WA","40-64","Red light camera",7520,2023,"Red light camera",9,"unique"
"2023-09-01","2023-09-30","WA","65 and over","Red light camera",2202,2023,"Red light camera",9,"unique"
"2023-09-01","2023-09-30","WA","Unknown","Red light camera",4,2023,"Red light camera",9,"unique"
"2023-09-01","2023-09-30","WA","0-16","Unknown",0,2023,"Unknown",9,"unique"
"2023-09-01","2023-09-30","WA","17-25","Unknown",0,2023,"Unknown",9,"unique"
"2023-09-01","2023-09-30","WA","26-39","Unknown",0,2023,"Unknown",9,"unique"
"2023-09-01","2023-09-30","WA","40-64","Unknown",0,2023,"Unknown",9,"unique"
"2023-09-01","2023-09-30","WA","65 and over","Unknown",0,2023,"Unknown",9,"unique"
"2023-10-01","2023-10-31","ACT","0-16","Fixed camera",1,2023,"Fixed camera",10,"unique"
"2023-10-01","2023-10-31","ACT","17-25","Fixed camera",491,2023,"Fixed camera",10,"unique"
"2023-10-01","2023-10-31","ACT","26-39","Fixed camera",1102,2023,"Fixed camera",10,"unique"
"2023-10-01","2023-10-31","ACT","40-64","Fixed camera",1809,2023,"Fixed camera",10,"unique"
"2023-10-01","2023-10-31","ACT","65 and over","Fixed camera",615,2023,"Fixed camera",10,"unique"
"2023-10-01","2023-10-31","ACT","Unknown","Fixed camera",68,2023,"Fixed camera",10,"unique"
"2023-10-01","2023-10-31","ACT","0-16","Mobile camera",2,2023,"Mobile camera",10,"unique"
"2023-10-01","2023-10-31","ACT","17-25","Mobile camera",224,2023,"Mobile camera",10,"unique"
"2023-10-01","2023-10-31","ACT","26-39","Mobile camera",507,2023,"Mobile camera",10,"unique"
"2023-10-01","2023-10-31","ACT","40-64","Mobile camera",618,2023,"Mobile camera",10,"unique"
"2023-10-01","2023-10-31","ACT","65 and over","Mobile camera",242,2023,"Mobile camera",10,"unique"
"2023-10-01","2023-10-31","ACT","Unknown","Mobile camera",30,2023,"Mobile camera",10,"unique"
"2023-10-01","2023-10-31","ACT","0-16","Police issued",1,2023,"Police issued",10,"unique"
"2023-10-01","2023-10-31","ACT","17-25","Police issued",38,2023,"Police issued",10,"unique"
"2023-10-01","2023-10-31","ACT","26-39","Police issued",57,2023,"Police issued",10,"unique"
"2023-10-01","2023-10-31","ACT","40-64","Police issued",44,2023,"Police issued",10,"unique"
"2023-10-01","2023-10-31","ACT","65 and over","Police issued",2,2023,"Police issued",10,"unique"
"2023-10-01","2023-10-31","NSW","Unknown","Fixed camera",36067,2023,"Fixed camera",10,"unique"
"2023-10-01","2023-10-31","NSW","Unknown","Mobile camera",3340,2023,"Mobile camera",10,"unique"
"2023-10-01","2023-10-31","NSW","0-16","Police issued",7,2023,"Police issued",10,"chosen"
"2023-10-01","2023-10-31","NSW","17-25","Police issued",1468,2023,"Police issued",10,"chosen"
"2023-10-01","2023-10-31","NSW","26-39","Police issued",2247,2023,"Police issued",10,"chosen"
"2023-10-01","2023-10-31","NSW","40-64","Police issued",2433,2023,"Police issued",10,"chosen"
"2023-10-01","2023-10-31","NSW","65 and over","Police issued",572,2023,"Police issued",10,"chosen"
"2023-10-01","2023-10-31","NSW","0-16","Police issued",5,2023,"Police issued",10,"duplicate"
"2023-10-01","2023-10-31","NSW","17-25","Police issued",1776,2023,"Police issued",10,"duplicate"
"2023-10-01","2023-10-31","NSW","26-39","Police issued",1994,2023,"Police issued",10,"duplicate"
"2023-10-01","2023-10-31","NSW","40-64","Police issued",1752,2023,"Police issued",10,"duplicate"
"2023-10-01","2023-10-31","NSW","65 and over","Police issued",231,2023,"Police issued",10,"duplicate"
"2023-10-01","2023-10-31","NSW","0-16","Police issued",1,2023,"Police issued",10,"duplicate"
"2023-10-01","2023-10-31","NSW","17-25","Police issued",381,2023,"Police issued",10,"duplicate"
"2023-10-01","2023-10-31","NSW","26-39","Police issued",657,2023,"Police issued",10,"duplicate"
"2023-10-01","2023-10-31","NSW","40-64","Police issued",779,2023,"Police issued",10,"duplicate"
"2023-10-01","2023-10-31","NSW","65 and over","Police issued",227,2023,"Police issued",10,"duplicate"
"2023-10-01","2023-10-31","NSW","17-25","Police issued",14,2023,"Police issued",10,"duplicate"
"2023-10-01","2023-10-31","NSW","26-39","Police issued",26,2023,"Police issued",10,"duplicate"
